x y
0 0.9985119047619047
0 0.9985119047619047
2 0.9985119047619047
2 0.9925595238095237
4 0.9925595238095237
4 0.8988095238095237
6 0.8988095238095237
6 0.8854166666666666
8 0.8854166666666666
8 0.8204365079365079
10 0.8204365079365079
10 0.7509920634920635
12 0.7509920634920635
12 0.6701388888888888
14 0.6701388888888888
14 0.43303571428571425
16 0.43303571428571425
16 0.3571428571428571
18 0.3571428571428571
18 0.3169642857142857
20 0.3169642857142857
20 0.11458333333333333
22 0.11458333333333333
22 0.06349206349206349
24 0.06349206349206349
24 0.053075396825396824
26 0.053075396825396824
26 0.039186507936507936
28 0.039186507936507936
28 0.033234126984126984
30 0.033234126984126984
30 0.019345238095238096
32 0.019345238095238096
32 0.011904761904761904
34 0.011904761904761904
34 0.00744047619047619
36 0.00744047619047619
36 0.003968253968253968
38 0.003968253968253968
38 0.00248015873015873
40 0.00248015873015873
40 0.001984126984126984
42 0.001984126984126984
42 0.001488095238095238
46 0.001488095238095238
46 0.000496031746031746
54 0.000496031746031746
54 0.0
55 0
