x y
0 0.9950396825396824
0 0.9950396825396824
2 0.9950396825396824
2 0.9637896825396824
4 0.9637896825396824
4 0.8874007936507936
6 0.8874007936507936
6 0.4672619047619047
8 0.4672619047619047
8 0.29464285714285715
10 0.29464285714285715
10 0.15079365079365079
12 0.15079365079365079
12 0.047619047619047616
14 0.047619047619047616
14 0.019345238095238096
16 0.019345238095238096
16 0.00992063492063492
18 0.00992063492063492
18 0.003968253968253968
20 0.003968253968253968
20 0.001488095238095238
22 0.001488095238095238
22 0.0
23 0
