x y
0 0.9980158730158729
0 0.9980158730158729
2 0.9980158730158729
2 0.9970238095238094
4 0.9970238095238094
4 0.9945436507936507
6 0.9945436507936507
6 0.988095238095238
8 0.988095238095238
8 0.9270833333333333
10 0.9270833333333333
10 0.8869047619047619
12 0.8869047619047619
12 0.8497023809523809
14 0.8497023809523809
14 0.8010912698412698
16 0.8010912698412698
16 0.783234126984127
18 0.783234126984127
18 0.7569444444444444
20 0.7569444444444444
20 0.5168650793650793
22 0.5168650793650793
22 0.4985119047619047
24 0.4985119047619047
24 0.30704365079365076
26 0.30704365079365076
26 0.2569444444444444
28 0.2569444444444444
28 0.21825396825396826
30 0.21825396825396826
30 0.1661706349206349
32 0.1661706349206349
32 0.1498015873015873
34 0.1498015873015873
34 0.125
36 0.125
36 0.11607142857142856
38 0.11607142857142856
38 0.10813492063492063
40 0.10813492063492063
40 0.09176587301587301
42 0.09176587301587301
42 0.07539682539682539
44 0.07539682539682539
44 0.057539682539682536
46 0.057539682539682536
46 0.047619047619047616
48 0.047619047619047616
48 0.033234126984126984
50 0.033234126984126984
50 0.026289682539682536
52 0.026289682539682536
52 0.0183531746031746
54 0.0183531746031746
54 0.013888888888888888
56 0.013888888888888888
56 0.008432539682539682
58 0.008432539682539682
58 0.006448412698412698
60 0.006448412698412698
60 0.00496031746031746
62 0.00496031746031746
62 0.004464285714285714
64 0.004464285714285714
64 0.003472222222222222
68 0.003472222222222222
68 0.002976190476190476
70 0.002976190476190476
70 0.00248015873015873
72 0.00248015873015873
72 0.000992063492063492
74 0.000992063492063492
74 0.0
75 0
